rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,forecast_rainfall_1h,forecast_rainfall_3h,forecast_rainfall_6h,forecast_rainfall_12h,temperature,humidity,pressure,wind_speed,elevation,slope,drainage_capacity,impervious_surface,population_density,historical_flood_frequency,flood
17.85,35.33,50.35,157.77,170.06,12.67,40.93,22.61,172.83,28.8,66.61,1008.96,1.91,20.68,5.85,44.57,73.02,4933.93,3.14,1
4.74,6.47,26.69,96.49,108.08,0.0,14.97,24.14,81.74,29.16,83.9,1010.49,11.13,21.21,1.03,64.62,48.07,5992.0,4.65,0
1.78,2.81,16.28,27.08,49.64,2.63,8.89,38.09,6.66,23.47,78.37,999.39,20.57,13.92,1.55,60.61,72.92,10415.31,0.0,0
28.71,61.32,62.44,68.03,91.98,23.78,68.59,37.92,68.2,26.4,58.52,1003.96,20.18,24.15,3.77,54.35,81.3,10646.62,5.5,0
70.0,70.17,93.19,100.85,105.12,48.32,60.76,97.89,133.24,36.08,80.82,1009.45,17.08,40.26,2.78,52.4,72.62,6131.94,8.73,1
0.19,1.04,15.26,28.12,38.86,0.0,0.0,0.0,10.07,29.08,75.23,1012.38,8.34,20.93,2.31,63.89,64.42,9698.04,1.13,0
2.61,11.86,19.4,25.36,60.13,2.01,10.92,19.0,1.57,16.24,67.11,997.37,17.42,25.98,1.88,61.9,62.1,11396.11,10.54,0
4.15,5.35,17.01,80.25,97.3,0.81,0.0,0.0,104.86,25.75,87.4,995.91,17.48,7.02,2.21,54.51,65.06,7458.63,3.0,1
3.86,18.66,90.54,91.99,162.12,0.84,27.43,53.75,99.18,27.92,65.46,1004.15,9.24,10.54,1.66,49.86,33.54,7109.01,5.37,1
6.65,7.47,8.18,10.2,41.38,2.61,2.69,29.82,19.31,30.73,52.61,998.03,25.82,20.65,4.44,65.86,69.17,4256.92,7.0,0
9.17,10.73,15.24,51.01,57.59,3.77,26.7,33.76,72.58,32.34,96.5,1001.09,28.64,15.16,4.2,51.51,66.47,4331.4,8.71,1
6.83,11.63,18.62,25.26,82.57,4.15,11.63,37.07,14.43,35.1,66.33,1007.46,22.37,26.55,2.96,59.9,46.38,3188.51,4.41,0
8.35,28.28,32.15,47.69,52.55,10.33,24.5,37.55,25.47,27.1,72.99,989.41,6.88,27.75,2.86,32.52,98.0,6402.13,4.63,0
2.94,8.11,46.11,74.02,125.88,0.38,8.31,63.66,84.44,22.42,86.5,1006.83,24.19,17.46,1.72,29.6,44.78,2908.12,8.69,0
2.45,23.98,24.51,32.07,63.71,2.97,29.01,24.99,77.39,27.99,89.47,996.24,17.44,28.73,3.02,65.4,46.51,6709.29,5.02,0
26.22,31.47,32.44,38.32,68.43,30.59,42.66,36.67,53.29,21.92,68.83,1014.74,12.09,31.02,1.11,40.01,66.02,5327.2,7.21,0
7.19,10.56,11.99,42.17,52.67,5.62,0.0,38.42,33.59,33.66,67.43,1007.29,18.99,6.9,3.43,68.06,74.1,10663.83,3.32,0
9.72,14.71,15.75,38.22,46.49,2.08,24.51,35.62,12.19,19.68,77.4,1004.54,5.87,27.59,0.42,45.61,38.92,10951.86,9.65,0
0.67,3.65,13.07,129.44,137.27,0.0,11.12,1.91,167.97,25.66,72.49,1009.76,8.31,19.65,3.47,46.21,86.03,7146.24,1.37,0
0.89,15.33,43.43,47.84,93.71,1.93,0.0,24.28,32.45,25.94,80.85,1002.25,12.87,1.85,0.33,54.42,84.47,6471.55,6.81,1
6.36,7.12,24.68,27.96,30.07,2.67,6.8,31.5,0.0,25.61,95.21,1002.4,14.82,1.0,4.53,51.62,30.4,4834.37,4.68,0
3.71,6.55,19.28,23.4,34.74,0.8,0.0,47.53,78.18,28.98,90.15,1009.78,12.69,30.8,3.64,58.91,31.72,1778.94,3.75,0
1.59,2.51,105.85,118.93,122.92,0.77,0.0,104.83,81.87,28.69,82.43,996.18,15.31,13.04,4.64,53.56,78.38,7037.86,6.16,1
0.61,1.73,13.67,17.9,134.64,0.0,10.22,0.0,0.0,25.63,75.51,1001.91,12.68,25.71,2.99,13.87,74.92,7170.37,0.0,0
0.24,3.9,16.95,39.6,78.37,0.0,3.75,0.0,16.58,21.74,65.98,996.1,6.72,4.74,1.3,23.79,66.89,8943.29,4.24,1
3.8,7.5,23.34,24.4,56.96,0.0,5.13,2.16,55.66,26.77,75.73,1008.66,17.75,17.76,1.33,53.09,50.64,7281.49,3.34,0
11.65,17.78,20.53,38.56,58.36,12.25,20.49,17.25,53.43,27.59,76.01,996.98,15.29,11.68,3.78,53.86,68.59,200.0,6.02,1
2.47,6.69,10.25,20.56,24.36,0.0,9.64,0.0,21.29,23.65,63.53,1000.42,22.63,21.46,3.31,62.18,54.76,11801.12,5.27,1
0.28,9.57,56.68,86.19,116.65,0.0,0.38,13.99,93.58,30.23,68.74,994.9,15.44,29.24,2.19,26.91,61.98,3371.67,5.98,0
11.4,75.35,82.17,93.73,108.98,11.21,63.35,45.44,34.48,21.25,59.81,999.88,7.81,37.74,2.01,63.58,76.51,4486.74,5.62,1
0.11,18.28,19.06,24.71,36.97,0.0,14.59,24.31,0.0,22.24,87.16,1015.51,10.11,21.36,3.0,46.85,86.1,7767.69,3.08,0
4.84,9.35,13.77,17.08,42.94,2.41,8.66,15.61,28.29,32.62,67.25,1015.0,8.52,16.69,5.54,53.08,52.19,5646.04,7.96,0
3.5,14.01,48.92,51.44,61.59,0.0,0.0,30.33,34.88,27.08,84.91,1007.68,16.58,7.98,4.39,69.21,43.99,763.27,2.96,0
2.95,16.24,17.24,28.5,42.27,4.88,7.4,10.24,32.3,34.27,69.57,1003.34,6.32,19.97,4.12,47.71,48.76,8537.55,3.12,0
1.09,6.0,29.61,36.65,101.02,1.35,2.6,16.94,47.16,29.26,76.67,1015.97,12.97,18.22,2.84,60.71,63.79,5102.13,6.42,0
20.46,24.23,27.43,88.25,191.39,18.58,29.69,41.16,93.34,32.91,89.11,1005.73,7.79,4.88,3.08,62.94,49.23,7199.74,3.97,1
8.64,21.7,25.62,53.89,60.78,5.17,20.28,43.03,83.01,27.91,85.93,999.85,6.43,26.32,2.16,56.88,74.01,4939.04,5.09,0
27.75,36.53,38.79,49.22,53.12,29.6,33.12,41.47,62.04,23.83,98.23,1016.01,21.22,37.46,3.88,43.18,44.07,11159.23,1.16,0
30.08,37.26,39.83,46.12,58.82,34.6,38.07,25.86,100.57,23.0,71.04,1005.1,20.62,20.98,1.68,46.36,50.55,5215.3,3.3,0
18.61,23.45,24.43,30.24,84.65,32.6,23.86,1.69,7.44,31.45,81.42,1004.83,7.82,33.75,4.35,42.68,82.7,1660.94,3.89,0
2.52,18.12,20.84,23.53,41.13,11.0,2.9,5.19,33.8,29.29,67.46,1005.31,16.94,36.55,6.17,53.43,59.31,1191.74,3.22,0
70.0,122.82,250.57,269.6,281.72,90.86,138.29,213.14,328.4,22.65,100.0,992.44,19.43,11.45,5.98,69.28,98.0,3875.18,5.3,1
0.54,3.67,4.3,22.06,261.88,1.83,0.0,18.83,20.04,30.85,78.08,999.67,18.36,22.77,2.45,77.52,64.86,6508.56,4.37,0
0.77,30.26,33.65,37.55,46.62,1.19,40.92,32.88,0.0,25.82,74.07,1003.68,29.73,18.03,3.31,52.52,68.47,3506.15,4.72,0
4.4,7.16,8.19,29.81,49.99,7.19,1.54,7.94,32.24,27.31,75.54,1030.0,26.8,9.74,4.1,53.75,47.61,7040.27,4.87,0
1.95,15.81,113.43,383.32,456.07,0.0,9.88,111.3,389.63,15.28,83.58,1015.11,34.23,21.33,7.36,54.73,71.02,5989.42,6.22,1
4.03,8.92,25.89,35.62,73.71,10.9,24.37,6.38,13.32,27.83,91.3,1011.19,9.57,17.16,4.62,85.2,78.03,8694.72,1.05,0
7.12,17.77,18.39,24.52,57.44,5.12,19.52,25.14,60.91,19.87,95.02,1005.55,17.85,14.96,1.55,37.13,54.59,7610.23,0.0,1
0.85,22.0,28.63,36.79,41.24,0.0,30.02,42.35,53.98,32.7,72.61,985.37,9.7,30.55,3.27,71.3,69.15,7797.36,1.25,0
2.04,5.1,9.17,17.33,21.0,0.0,5.02,3.23,53.89,24.94,89.2,1019.69,16.33,8.79,3.24,74.92,58.16,6658.58,4.22,0
0.73,9.49,10.61,13.41,27.76,2.27,3.08,23.72,7.58,28.17,65.95,1000.58,11.53,8.8,3.32,46.77,50.89,6318.3,2.19,0
3.01,4.67,117.23,173.56,179.85,0.0,12.9,102.04,172.01,32.66,66.18,985.47,9.71,30.13,2.6,60.13,37.25,5097.97,3.32,1
25.86,35.97,67.31,75.49,81.21,27.42,13.01,53.11,84.25,16.67,66.26,1004.92,15.41,4.56,2.7,86.07,93.65,8198.46,0.81,0
20.64,92.23,102.92,112.72,117.27,28.01,82.02,108.04,76.55,29.38,83.42,1001.62,23.13,35.34,1.68,34.03,54.59,4617.88,4.82,0
4.99,14.98,28.37,37.29,82.24,3.28,16.36,34.02,0.0,32.89,51.72,1005.13,27.58,19.14,1.32,52.16,34.37,8832.21,1.78,0
6.24,8.71,9.92,11.46,36.76,10.3,7.01,23.6,11.72,21.82,82.83,1006.91,19.07,10.4,2.02,45.83,57.42,2413.37,6.03,1
3.7,7.4,10.42,129.48,134.35,0.0,0.62,4.7,144.05,25.8,86.25,1008.65,12.88,9.76,0.83,67.91,81.02,4068.45,3.53,0
5.18,20.23,22.93,42.97,45.18,3.91,25.57,19.62,28.59,26.28,65.68,1011.31,9.91,15.15,3.05,53.66,28.91,9099.11,4.47,0
6.95,12.32,21.93,48.64,51.97,8.12,0.0,32.14,48.7,23.79,85.94,1011.01,18.28,30.64,4.82,42.56,52.37,12703.63,3.84,0
1.89,7.18,7.63,13.56,20.38,0.0,13.92,0.0,57.77,35.39,89.99,1015.51,11.75,4.96,1.29,34.7,66.23,8499.36,4.15,0
0.22,5.7,11.08,19.67,39.08,0.0,14.89,0.0,35.89,32.83,75.81,1014.83,0.0,36.4,3.57,86.1,73.38,5338.0,6.03,0
2.88,13.63,95.78,107.44,166.78,5.1,4.76,97.03,109.42,25.31,72.09,996.4,14.23,33.68,4.69,71.51,88.22,4425.21,2.16,0
38.74,43.33,45.1,47.05,56.4,36.4,66.14,17.84,53.38,27.97,71.37,999.83,6.91,20.36,1.43,44.47,86.32,3700.5,1.66,1
0.66,28.57,29.77,34.2,82.68,0.0,21.21,32.53,24.2,29.53,69.5,999.79,13.65,19.93,2.06,83.8,98.0,6610.09,0.03,0
9.98,10.95,16.3,18.41,243.75,11.51,9.95,25.45,42.06,23.38,82.29,1009.66,2.71,1.0,1.5,68.31,58.39,3372.66,4.15,0
0.18,10.72,16.53,29.16,55.66,1.53,7.98,0.0,47.75,26.69,47.35,998.97,3.61,1.0,3.65,60.88,32.44,594.5,1.99,0
11.95,37.67,46.57,57.79,71.1,14.98,37.48,20.63,47.94,31.75,52.26,996.42,0.0,21.45,3.84,53.22,61.9,5678.59,2.14,0
10.43,12.08,25.03,39.13,54.2,13.08,4.54,0.0,0.0,25.02,66.69,1009.65,15.91,21.68,3.56,48.34,54.2,7190.48,8.66,0
15.59,18.11,56.45,58.29,61.53,18.57,24.12,47.13,64.48,26.68,77.3,1005.48,15.33,1.87,2.86,25.07,82.04,10853.7,3.58,1
0.72,13.78,16.07,24.05,41.1,5.09,28.52,10.68,40.54,28.62,59.64,1005.05,22.39,3.11,0.53,74.39,70.72,8082.3,5.56,0
0.6,1.31,5.21,19.3,25.54,1.32,0.0,0.0,0.0,19.66,86.26,1001.49,10.71,32.01,3.06,74.48,45.14,8376.97,4.48,0
1.26,10.89,32.1,56.03,62.5,0.0,24.5,30.42,43.07,28.84,100.0,1004.0,8.5,17.78,4.97,42.75,33.29,7745.72,4.38,0
1.09,10.92,13.22,34.86,99.3,1.03,10.34,18.66,52.3,26.87,63.99,1001.59,10.75,29.49,1.39,46.25,66.72,2737.28,6.11,0
25.56,26.6,114.55,118.59,185.48,25.88,32.07,137.95,98.41,16.54,91.54,1004.31,10.77,30.86,0.99,81.23,51.3,6756.98,7.92,1
1.91,14.99,16.23,33.5,57.72,0.46,2.65,35.81,38.17,29.2,73.46,1007.68,15.46,18.27,3.96,63.21,65.6,8787.23,3.86,0
0.61,26.35,27.9,43.79,66.33,3.33,35.47,26.08,14.65,28.95,100.0,1007.24,0.0,8.21,0.72,53.48,57.15,8648.51,0.0,0
1.53,5.16,6.94,12.78,32.94,0.0,14.21,0.0,7.71,20.06,60.0,1000.74,30.36,7.57,4.74,66.64,66.65,8512.97,4.97,0
2.58,6.75,33.24,35.17,434.65,2.03,2.86,34.11,63.32,24.59,66.01,987.06,15.31,21.45,3.11,48.78,90.52,7868.27,2.12,1
1.6,15.88,35.71,37.13,43.13,0.0,17.85,39.87,5.49,22.99,71.52,986.43,0.0,36.15,2.11,37.18,85.22,1757.8,0.0,1
9.73,15.31,16.38,35.92,91.65,3.46,27.9,40.96,52.66,34.06,94.26,1008.73,29.59,10.53,1.75,60.44,58.25,2810.2,4.74,0
0.09,13.4,22.94,37.98,50.06,2.96,20.86,24.49,32.01,29.33,70.4,1006.25,8.81,44.92,3.75,41.25,57.71,11685.14,4.78,0
2.11,16.97,22.03,40.94,103.95,1.22,6.72,24.97,16.63,37.12,100.0,1012.2,32.03,19.83,5.19,49.93,61.02,5272.77,0.0,0
1.27,8.4,11.05,27.67,43.67,0.0,11.32,0.0,0.0,23.11,66.66,991.88,16.91,13.18,3.95,70.69,76.42,8460.63,3.19,0
2.46,3.84,38.63,40.75,78.41,5.64,0.0,40.71,20.21,18.6,92.33,983.57,21.38,33.99,2.19,53.46,79.7,4300.4,5.02,0
4.43,5.99,11.67,15.8,63.91,2.5,7.74,25.65,8.01,18.16,78.13,1003.1,15.54,32.75,1.29,58.52,66.31,9656.09,3.94,0
8.01,10.09,15.23,40.63,58.79,2.05,33.03,31.1,67.44,28.23,90.73,996.58,19.83,30.39,2.08,47.5,67.21,7078.76,10.0,0
37.84,50.26,52.92,65.29,76.87,50.17,54.38,49.73,102.64,30.14,82.99,992.05,16.8,1.95,0.2,77.38,48.72,4876.52,5.34,1
3.18,20.74,21.46,23.7,39.11,2.15,26.55,36.36,0.0,29.4,67.38,1011.2,8.81,30.06,3.42,54.77,65.19,2170.82,0.31,1
3.85,18.21,21.92,57.02,61.42,3.83,27.03,34.64,61.02,33.72,70.52,1013.57,18.81,24.16,1.15,62.86,39.27,3000.16,1.91,0
7.06,19.27,21.08,37.75,49.83,7.46,10.02,30.69,30.95,20.42,100.0,1006.27,5.22,30.9,2.24,51.09,43.1,8016.41,6.98,0
3.97,11.01,12.48,18.33,34.85,0.0,9.5,5.18,0.0,26.94,61.29,1005.32,16.75,26.38,2.39,51.52,92.12,4733.17,9.29,0
27.83,41.22,53.33,67.89,91.01,19.4,41.3,74.17,104.07,24.44,45.89,1010.24,9.55,6.36,4.26,60.81,21.39,8579.92,7.68,1
15.4,16.39,20.35,30.87,59.42,8.46,23.32,10.09,0.0,32.81,89.71,992.25,16.15,12.27,1.02,35.24,59.86,6501.38,6.44,1
18.75,102.97,111.67,129.29,134.6,10.47,114.76,98.37,94.66,30.62,72.34,1000.0,10.03,55.11,2.51,33.55,41.39,8425.82,7.95,1
5.34,125.34,130.2,136.86,151.49,3.5,101.6,98.85,124.38,24.18,82.79,1017.27,22.29,16.64,0.2,50.03,47.83,8353.66,0.0,1
8.35,11.92,25.29,31.39,35.89,3.38,31.69,40.51,3.27,22.77,87.41,1004.27,4.6,44.43,4.65,30.67,32.74,8250.83,6.43,0
18.45,26.39,36.1,39.11,52.11,16.52,36.42,32.82,36.45,16.79,80.42,1009.3,8.39,10.71,5.2,59.35,31.95,4756.55,3.87,0
0.64,3.08,27.75,35.6,62.24,0.0,7.73,27.73,13.46,22.17,72.56,1011.32,0.08,40.59,6.29,44.41,62.22,4034.17,7.14,0
1.74,4.99,10.13,26.79,31.14,2.98,15.49,13.27,31.13,29.03,69.15,1000.25,7.73,26.78,0.2,56.57,77.48,1768.7,0.54,0
7.26,19.64,25.71,28.27,70.89,9.31,26.47,42.39,0.0,23.88,68.41,1020.22,22.48,17.18,0.2,49.58,73.72,5434.58,1.57,1
4.03,7.13,25.05,65.43,69.71,5.45,4.09,23.42,85.17,26.44,65.04,1006.4,14.49,21.13,2.2,74.15,70.19,5575.98,1.14,0
3.65,8.28,45.85,81.08,85.23,2.33,0.0,25.71,73.12,29.94,89.65,1008.76,21.37,24.24,3.94,47.25,81.67,7517.47,3.28,1
5.48,23.35,24.42,68.31,106.19,0.0,12.31,7.34,58.42,26.96,81.24,1015.18,4.76,1.0,2.68,44.89,63.92,2898.27,4.61,1
0.4,15.95,21.43,23.37,25.43,3.68,25.21,21.51,23.77,27.01,79.29,1013.44,0.0,22.06,4.78,90.63,68.72,13897.45,4.37,0
5.39,68.48,75.92,86.17,112.21,5.71,78.77,75.0,53.14,15.25,96.67,1003.47,9.73,21.47,2.17,64.61,52.01,8519.68,0.21,1
4.93,6.51,23.13,25.66,35.32,3.57,0.0,31.79,54.33,30.21,73.61,994.69,3.74,13.18,2.39,53.86,33.16,7632.23,7.25,0
6.37,7.06,11.18,40.4,45.28,3.95,3.78,0.0,48.98,29.1,70.14,1009.27,17.07,15.86,3.2,62.32,65.48,8986.93,1.76,0
1.41,2.81,4.86,18.51,86.68,0.0,3.16,0.27,32.62,27.37,80.04,1000.61,1.39,1.0,3.72,51.43,90.19,6121.37,8.99,0
0.76,2.13,19.26,21.99,433.1,0.54,5.67,19.95,25.98,31.01,63.26,1010.59,26.39,31.18,5.56,72.02,33.21,8207.44,5.17,0
3.23,10.57,12.71,264.35,308.35,0.85,6.43,16.38,270.49,14.38,75.32,998.55,21.91,1.0,3.18,72.44,44.46,1223.89,9.35,0
4.61,5.42,6.39,42.2,113.43,6.06,21.51,2.93,66.4,23.8,72.44,1002.5,10.3,1.0,3.41,42.54,52.35,7325.54,0.0,0
3.0,7.01,23.74,27.01,175.3,3.27,10.6,28.67,38.38,35.65,77.53,993.24,10.62,19.92,3.51,66.44,55.53,3894.54,4.75,0
24.0,43.28,65.28,72.33,113.48,33.49,37.94,51.1,76.73,17.79,69.03,1012.6,31.91,41.49,3.36,52.95,47.38,1239.75,7.99,0
1.03,5.39,9.58,13.49,19.77,8.9,9.08,15.33,31.34,21.8,68.96,995.69,18.79,7.47,0.2,36.36,71.41,10919.62,5.68,1
0.67,26.43,30.06,36.14,43.29,3.71,30.91,13.99,0.0,29.92,73.02,1000.54,14.25,21.67,0.82,57.23,83.19,6893.52,3.17,0
1.43,9.98,14.25,18.06,23.74,1.46,7.03,0.0,0.0,24.47,57.92,1001.54,11.63,31.18,3.3,47.73,50.2,6517.89,1.53,0
3.24,6.92,123.09,164.93,171.85,4.52,0.0,127.8,163.54,35.01,80.72,988.8,9.39,21.03,1.1,51.83,20.74,6129.94,6.06,1
10.09,24.31,32.22,40.21,54.02,10.74,30.37,42.54,37.17,27.11,71.93,1001.59,13.16,47.23,3.26,68.12,55.36,4202.11,4.31,0
2.43,4.07,23.19,25.7,87.26,0.73,0.0,24.21,62.46,35.48,79.15,999.99,7.72,28.05,4.98,45.36,56.81,7187.13,5.04,0
0.38,12.58,16.7,21.61,28.39,0.0,12.51,60.93,45.69,26.76,85.89,986.51,17.17,8.87,1.79,40.79,90.09,8775.25,5.49,1
0.44,1.93,2.82,70.82,76.74,0.0,4.15,0.97,82.76,30.88,82.39,1002.24,10.62,18.34,4.35,69.87,41.16,8514.03,7.18,0
1.86,8.4,19.19,26.51,41.52,0.0,7.16,0.0,62.28,39.46,80.77,996.59,18.89,37.39,3.25,64.41,75.78,9558.25,2.98,0
1.48,3.78,4.94,15.53,55.35,1.61,0.0,4.5,3.85,26.08,88.69,1008.98,25.35,18.4,2.99,79.01,49.33,4912.81,1.76,0
5.01,10.04,18.77,48.99,158.05,0.94,0.0,18.93,11.95,20.83,71.38,998.16,19.35,12.55,4.29,38.63,44.2,6870.66,0.56,0
5.76,43.35,45.33,95.76,105.69,2.07,50.47,38.39,89.33,22.71,56.63,1001.0,18.04,19.7,6.56,52.38,58.65,4472.45,6.39,0
8.63,31.6,32.84,34.29,41.57,7.94,33.67,35.11,28.29,14.88,71.36,1007.96,10.59,2.01,2.38,59.02,50.02,5089.5,5.64,1
0.71,5.34,88.9,238.13,239.8,2.61,1.64,116.69,214.98,29.64,80.54,996.04,8.76,8.77,2.13,31.66,15.52,7067.4,3.94,0
1.59,4.07,9.83,29.35,67.35,0.66,6.2,0.0,0.32,23.44,74.74,999.7,5.45,18.06,2.63,75.8,72.1,1381.41,2.78,1
7.7,22.25,35.83,40.76,51.08,4.26,34.86,58.37,0.0,31.83,97.73,996.42,15.54,15.53,0.2,49.91,66.53,1187.57,6.8,0
1.44,16.84,18.09,28.82,33.98,0.0,9.28,27.83,44.81,30.04,55.45,998.85,25.14,20.02,3.03,74.44,58.16,6721.19,0.0,0
0.49,7.71,23.23,32.24,36.04,0.0,8.4,1.64,47.8,35.32,87.65,997.53,22.05,1.0,2.69,66.61,38.23,5763.14,4.94,0
18.29,34.5,35.79,42.18,64.0,15.81,27.32,32.09,58.64,30.52,75.43,1008.99,22.41,14.91,3.07,66.2,25.17,5563.37,10.24,0
4.22,4.67,8.74,28.23,96.88,6.3,0.0,10.69,40.59,31.17,89.17,1011.79,22.67,12.1,5.28,40.52,62.99,6460.44,3.33,0
0.39,3.46,18.26,182.4,209.84,3.53,6.78,22.92,147.73,29.39,70.83,995.02,2.73,17.74,3.97,55.53,71.29,9674.63,10.05,0
6.1,15.87,20.99,36.5,40.22,0.0,4.66,6.27,63.17,26.52,85.56,1000.54,24.31,43.84,4.91,80.6,60.49,11398.19,2.33,0
0.71,1.59,6.95,26.6,67.11,0.0,0.0,19.48,27.39,24.42,77.12,1011.43,19.68,18.06,3.65,64.47,69.36,8306.79,10.73,0
3.09,5.05,5.75,6.53,39.31,0.15,14.7,3.49,33.72,28.06,77.88,1007.23,4.95,15.79,4.61,51.38,46.19,6619.46,5.2,0
7.88,10.9,13.76,36.56,78.29,0.52,7.89,27.89,38.8,36.52,81.27,1012.22,13.11,49.02,1.1,42.68,50.25,9552.38,3.39,0
1.7,30.75,40.5,44.65,67.77,0.0,29.1,26.26,13.69,17.6,71.32,1010.0,9.55,38.47,4.41,54.12,72.62,4218.53,2.14,0
1.49,19.91,24.24,50.28,61.41,3.1,21.21,34.82,84.06,24.92,66.11,1015.08,15.34,15.26,0.66,52.09,77.02,9095.77,5.63,1
20.1,20.97,28.27,36.14,39.3,20.46,29.18,5.17,22.98,22.91,47.62,1001.08,16.0,8.08,0.2,28.34,42.65,7788.69,4.5,1
5.37,10.26,13.43,14.87,58.67,2.08,14.51,17.07,0.0,19.64,100.0,999.47,13.79,23.41,2.4,57.67,60.44,5091.7,9.1,0
25.21,27.99,37.16,40.14,67.7,29.55,26.77,28.74,19.5,33.7,68.63,1008.46,21.02,27.31,2.74,77.1,52.52,9234.77,3.93,0
0.38,1.84,4.38,12.41,22.03,1.08,7.73,10.69,0.0,29.71,68.84,1019.08,17.3,21.1,4.17,20.34,53.14,14916.55,0.0,0
1.14,2.04,18.12,53.06,57.28,0.15,9.65,23.47,65.15,20.38,63.87,1026.08,19.84,36.56,0.6,87.31,47.44,9211.57,2.8,0
1.78,4.14,47.65,50.9,56.37,0.46,0.0,35.03,73.31,27.72,74.5,1003.62,20.05,6.46,3.01,76.01,48.7,8811.15,5.37,0
1.14,4.12,17.09,31.8,112.7,2.43,1.11,12.61,50.08,32.32,100.0,998.07,25.29,40.63,2.73,68.47,25.9,6761.57,7.94,0
4.87,22.22,37.74,39.96,135.49,3.83,49.0,20.59,24.03,20.73,71.46,1010.07,13.0,19.54,4.12,64.49,67.99,8944.11,2.35,0
2.6,6.19,10.65,360.65,422.36,2.04,7.44,21.06,306.86,23.78,93.76,1011.81,19.18,30.58,2.95,56.51,67.58,7919.58,4.71,1
0.16,1.16,36.45,46.86,78.65,0.0,0.0,31.17,34.84,19.81,81.37,1024.49,11.71,3.58,7.5,75.96,61.96,1298.85,3.87,0
1.37,13.19,20.73,22.07,198.25,0.0,18.27,7.59,0.0,28.86,88.73,1007.23,10.6,7.5,2.35,58.87,48.56,9498.11,2.36,0
0.63,1.82,2.8,3.41,28.33,0.0,0.0,0.0,29.57,33.53,76.19,1003.24,17.51,43.89,3.65,49.0,36.77,13044.72,0.0,0
1.78,5.1,29.2,36.9,73.36,0.0,10.9,17.35,10.82,35.29,75.07,1012.34,6.35,15.44,0.2,68.32,49.13,10193.66,7.46,0
70.0,162.63,163.23,166.43,168.55,36.34,184.58,133.84,159.73,34.54,86.86,1011.41,2.55,28.89,3.21,35.81,75.27,6477.06,4.18,1
0.29,25.59,225.59,252.51,267.48,1.54,23.01,195.57,244.6,23.71,62.92,1007.52,24.99,31.25,4.44,55.3,51.4,4590.11,2.21,1
52.97,54.63,62.87,73.08,98.59,34.34,42.37,77.03,81.83,26.88,68.57,1003.51,25.46,5.37,0.88,62.91,54.01,1121.79,7.53,1
8.26,118.9,137.34,162.93,221.68,0.0,150.0,107.15,128.1,24.53,49.58,997.54,3.63,7.5,5.77,33.37,70.22,9338.2,7.07,1
0.44,18.92,35.91,42.6,65.07,0.0,23.5,23.01,58.79,28.58,67.53,996.81,20.35,11.35,2.89,55.1,69.45,6883.74,5.85,0
70.0,76.74,78.55,91.57,94.31,59.02,55.4,43.63,67.95,31.39,96.14,1001.78,14.87,22.72,3.86,60.3,28.59,11965.58,4.39,1
3.96,5.9,16.75,18.42,30.42,5.94,16.29,16.85,8.48,28.19,78.7,999.26,0.0,13.98,3.25,57.05,76.73,9107.14,3.17,1
0.26,5.59,6.49,28.82,31.31,4.84,10.1,14.49,19.23,25.59,65.31,1001.45,2.24,11.23,3.38,29.99,57.72,1802.86,0.44,0
8.94,17.41,38.86,69.14,82.22,8.15,24.18,32.95,116.75,32.28,63.98,1002.12,9.94,51.07,5.21,48.1,52.02,2222.59,3.89,0
1.28,10.24,17.35,25.01,28.08,0.12,17.52,11.39,6.81,29.09,77.62,994.98,12.91,26.2,3.04,49.13,60.65,6405.96,4.05,0
9.98,11.98,16.72,23.97,70.58,8.46,1.61,8.53,0.0,31.39,70.29,1002.86,18.84,3.79,1.56,82.74,80.03,1393.41,0.0,0
0.77,1.09,2.26,33.51,56.04,0.0,0.0,30.53,96.87,28.1,71.13,1006.01,13.06,24.1,1.97,60.22,82.44,3306.58,3.83,1
4.32,12.81,35.77,44.08,71.89,1.41,8.07,45.07,5.01,21.6,65.15,1004.46,0.0,34.09,1.73,68.29,10.0,4679.17,5.74,0
4.74,17.26,18.26,32.87,37.76,5.62,24.86,30.87,52.51,24.51,95.88,1000.22,17.0,1.0,1.32,65.58,84.06,5902.55,0.64,1
0.26,7.08,16.3,38.86,45.94,6.59,0.0,24.78,70.84,30.67,80.31,1004.5,17.87,31.73,1.59,59.16,41.56,10033.31,0.91,0
13.14,22.16,34.55,37.38,43.11,16.47,16.36,21.48,0.0,22.63,95.97,1010.83,11.87,43.79,4.82,85.17,32.04,4388.93,2.87,0
1.84,52.39,53.99,57.69,68.76,3.88,36.8,56.84,68.87,22.93,71.6,1007.08,0.0,18.52,2.02,53.18,46.13,11720.32,3.56,0
25.29,48.22,52.15,90.7,103.64,38.45,33.56,37.78,84.57,25.08,68.01,1001.17,21.47,40.28,1.18,68.52,52.35,869.84,0.0,1
15.35,16.02,17.02,44.53,112.8,12.4,6.25,0.98,6.81,27.94,62.84,1009.37,0.0,28.95,0.2,50.17,67.57,6321.25,6.92,0
13.03,18.05,20.33,23.34,29.26,7.49,30.64,29.96,37.88,33.2,81.04,1010.49,6.91,21.51,3.79,34.06,59.88,9220.33,0.62,1
